Class,CSORD_SumCyclomaticStrict,CSLEX_NumberOfConditionalJumpStatements,CSORD_LogCyclomaticStrict,CSORD_CSNOMNAMM,CSORD_NIM,CSORD_LogStmtDecl,CSORD_CountDeclMethodPrivate,CSORD_CountDeclClassMethod,CSORD_NumberOfClassConstructors,CSORD_MinLineCode,CSORD_SumCyclomatic,CSLEX_NumberOfReturnAndPrintStatements,CSORD_MaxInheritanceTree,CSLEX_NumberOfIdentifies,CSORD_CountDeclMethodPublic,Label_Combine1,Label_LineCoverage,Label_BranchCoverage,Coverageability1,Tests
weka.gui.arffviewer.ArffTableModel,148,56,2.173186268412274,23,67,1.8976270912904407,1,0,3,3,120,24,1,924,42,45.05,49.5,40.6,14.40110971325278,77.6
weka.gui.arffviewer.ArffViewer,27,10,1.4471580313422192,11,723,1.462397997898956,0,1,1,2,27,11,1,283,17,6.35,7.4,5.3,6.25615763546798,2.0
weka.gui.arffviewer.ArffViewerMainPanel,133,73,2.127104798364808,30,698,1.954242509439325,0,0,1,3,130,50,1,1302,46,1.95,2.3,1.6,1.95,1.0
weka.gui.beans.AbstractDataSink,11,2,1.0791812460476249,11,698,1.2041199826559248,0,0,1,1,11,3,1,113,15,100.0,100.0,100.0,74.02628357699297,21.2
weka.gui.beans.AbstractDataSinkBeanInfo,1,0,0.3010299956639812,0,21,0.4771212547196624,0,0,0,4,1,1,1,16,1,100.0,100.0,100.0,100.0,1.0
weka.gui.beans.AbstractDataSource,14,0,1.1760912590556811,9,698,1.1760912590556811,0,0,1,3,14,2,1,151,14,100.0,100.0,100.0,81.4270342183098,14.8
weka.gui.beans.AbstractDataSourceBeanInfo,2,0,0.4771212547196624,0,21,0.4771212547196624,0,0,0,18,2,2,1,26,1,75.0,50.0,100.0,75.0,1.0
weka.gui.beans.AbstractEvaluator,11,2,1.0791812460476249,6,698,1.0413926851582251,0,0,1,1,11,3,1,92,10,100.0,100.0,100.0,85.14648882247157,11.8
weka.gui.beans.AbstractTestSetProducer,13,2,1.146128035678238,8,698,1.1139433523068367,0,0,1,1,13,3,1,110,12,100.0,100.0,100.0,81.66986268858123,14.6
weka.gui.beans.AbstractTestSetProducerBeanInfo,2,0,0.4771212547196624,0,21,0.4771212547196624,0,0,0,14,2,2,1,23,1,75.0,50.0,100.0,75.0,1.0
weka.gui.beans.AbstractTrainAndTestSetProducer,15,2,1.2041199826559248,11,698,1.2041199826559248,0,0,1,1,15,3,1,130,15,100.0,100.0,100.0,79.03810742149513,16.8
weka.gui.beans.AbstractTrainAndTestSetProducerBeanInfo,2,0,0.4771212547196624,0,21,0.4771212547196624,0,0,0,17,2,2,1,26,1,75.0,50.0,100.0,75.0,1.0
weka.gui.beans.AbstractTrainingSetProducer,13,2,1.146128035678238,8,698,1.1139433523068367,0,0,1,1,13,3,1,110,12,100.0,100.0,100.0,81.91341531228082,14.4
weka.gui.beans.AbstractTrainingSetProducerBeanInfo,2,0,0.4771212547196624,0,21,0.4771212547196624,0,0,0,14,2,2,1,23,1,75.0,50.0,100.0,75.0,1.0
weka.gui.beans.Appender,115,75,2.0644579892269186,21,698,1.9731278535996983,5,0,1,3,107,20,1,1120,22,29.9,32.1,27.7,18.7901683059076,32.2
weka.gui.beans.AppenderBeanInfo,2,0,0.4771212547196624,0,21,0.4771212547196624,0,0,0,25,2,2,1,32,1,75.0,50.0,100.0,75.0,1.0
weka.gui.beans.Associator,94,49,1.9777236052888485,28,698,1.880813592280792,6,0,1,2,83,22,1,793,34,40.65000000000001,47.2,34.1,20.13090761446518,48.2
weka.gui.beans.AssociatorBeanInfo,3,0,0.6020599913279624,0,21,0.6020599913279624,0,0,0,4,3,3,1,43,2,78.55,57.1,100.0,77.38916256157636,2.0
weka.gui.beans.AttributeSummarizerBeanInfo,3,0,0.6020599913279624,0,21,0.6020599913279624,0,0,0,4,3,3,1,34,2,78.55,57.1,100.0,77.38916256157636,2.0
weka.gui.beans.AttributeSummarizerCustomizer,16,8,1.230448921378274,2,698,1.5185139398778875,3,0,1,3,15,0,1,436,6,60.3,75.8,44.8,54.98292630781609,7.2
weka.gui.beans.BeanConnection,124,82,2.096910013008056,18,12,2.2329961103921536,6,19,1,3,115,27,1,1381,20,23.35,25.4,21.3,12.833703057245522,41.2
weka.gui.beans.BeanInstance,100,66,2.0043213737826417,11,12,1.9777236052888485,0,11,2,3,90,15,1,922,23,61.6,61.8,61.4,22.717256489488005,68.0
weka.gui.beans.BeanVisual,35,11,1.5563025007672873,7,698,1.7558748556724917,1,0,1,3,35,15,1,488,19,72.6,74.7,70.5,43.37221069895732,35.6
weka.gui.beans.ClassAssigner,145,76,2.1643528557844367,30,698,1.792391689498254,2,0,1,3,118,37,1,682,34,52.1,63.6,40.6,23.950264714313303,53.2
weka.gui.beans.ClassAssignerBeanInfo,5,0,0.7781512503836436,0,21,0.8450980400142568,0,0,0,4,5,5,1,61,3,76.9,53.8,100.0,74.64388847096511,3.0
weka.gui.beans.ClassAssignerCustomizer,29,19,1.4771212547196624,5,698,1.3979400086720375,3,0,1,3,27,1,1,355,8,43.6,50.2,37.0,37.56869130308724,11.0
weka.gui.beans.ClassValuePicker,77,39,1.8920946026904804,18,698,1.6232492903979006,2,0,1,2,70,29,1,434,24,48.35,50.7,46.0,26.812740521498544,40.6
weka.gui.beans.ClassValuePickerBeanInfo,5,0,0.7781512503836436,0,21,0.8450980400142568,0,0,0,4,5,5,1,52,3,76.9,53.8,100.0,74.64388847096511,3.0
weka.gui.beans.ClassValuePickerCustomizer,26,20,1.4313637641589874,4,698,1.3979400086720375,3,0,1,3,25,2,1,371,7,31.25,37.5,25.0,27.740972618780848,9.0
weka.gui.beans.ClassifierBeanInfo,3,0,0.6020599913279624,0,21,0.6020599913279624,0,0,0,4,3,3,1,46,2,78.55,57.1,100.0,77.38916256157636,2.0
weka.gui.beans.ClassifierPerformanceEvaluatorBeanInfo,5,0,0.7781512503836436,0,21,0.8450980400142568,0,0,0,4,5,5,1,58,3,76.9,53.8,100.0,74.64388847096511,3.0
weka.gui.beans.ClassifierPerformanceEvaluatorCustomizer,8,3,0.9542425094393248,4,698,1.146128035678238,1,0,1,3,8,0,1,158,7,69.05,75.6,62.5,62.21589989493502,8.0
weka.gui.beans.Clusterer,113,69,2.0569048513364727,31,698,1.9084850188786493,6,0,1,2,106,26,1,931,35,34.05,38.7,29.4,17.475854631502102,45.8
weka.gui.beans.ClustererBeanInfo,3,0,0.6020599913279624,0,21,0.6020599913279624,0,0,0,4,3,3,1,43,2,78.55,57.1,100.0,77.38916256157636,2.0
weka.gui.beans.ClustererPerformanceEvaluator,31,24,1.505149978319906,12,708,1.3979400086720375,3,0,1,3,30,9,2,284,12,36.3,40.0,32.6,27.766290594109467,19.0
weka.gui.beans.ClustererPerformanceEvaluatorBeanInfo,2,0,0.4771212547196624,0,21,0.4771212547196624,0,0,0,13,2,2,1,23,1,75.0,50.0,100.0,75.0,1.0
weka.gui.beans.CostBenefitAnalysisBeanInfo,1,0,0.3010299956639812,0,21,0.4771212547196624,0,0,0,4,1,1,1,16,1,100.0,100.0,100.0,100.0,1.0
weka.gui.beans.CrossValidationFoldMaker,65,47,1.8195439355418688,16,713,1.7160033436347992,3,0,1,3,58,24,2,463,23,35.55,43.0,28.1,21.49252185560581,34.8
weka.gui.beans.CrossValidationFoldMakerBeanInfo,3,0,0.6020599913279624,0,22,0.8450980400142568,0,0,0,4,3,3,2,46,2,85.0,70.0,100.0,83.74384236453203,2.0
weka.gui.beans.CrossValidationFoldMakerCustomizer,8,3,0.9542425094393248,4,698,1.146128035678238,1,0,1,3,8,0,1,174,7,69.75,77.0,62.5,62.846618648395626,8.0
weka.gui.beans.DataVisualizerBeanInfo,3,0,0.6020599913279624,0,21,0.6020599913279624,0,0,0,4,3,3,1,37,2,78.55,57.1,100.0,77.38916256157636,2.0
weka.gui.beans.DataVisualizerCustomizer,16,8,1.230448921378274,2,698,1.5314789170422551,3,0,1,3,15,0,1,469,6,60.7,76.6,44.8,55.51271108583482,7.0
weka.gui.beans.EnvironmentField,33,12,1.5314789170422551,7,698,1.6989700043360187,1,1,4,2,33,13,1,565,24,75.5,77.1,73.9,44.57065906225365,36.4
weka.gui.beans.FileEnvironmentField,15,8,1.2041199826559248,4,723,1.380211241711606,1,0,6,4,15,0,2,266,10,55.0,59.2,50.8,43.99183277003964,16.0
weka.gui.beans.Filter,153,94,2.187520720836463,31,698,1.8195439355418688,5,0,1,2,130,28,1,1093,35,34.5,39.1,29.9,16.832780438539945,49.2
weka.gui.beans.FilterBeanInfo,3,0,0.6020599913279624,0,21,0.6020599913279624,0,0,0,4,3,3,1,46,2,78.55,57.1,100.0,77.38916256157636,2.0
weka.gui.beans.FlowByExpressionBeanInfo,3,0,0.6020599913279624,0,21,0.6020599913279624,0,0,0,4,3,3,1,36,2,78.55,57.1,100.0,77.38916256157636,2.0
weka.gui.beans.FlowByExpressionCustomizer,33,64,1.5314789170422551,4,698,2.103803720955957,7,0,1,2,26,0,1,1427,5,23.95,31.7,16.2,22.364630298442425,5.6
weka.gui.beans.FlowRunner,80,53,1.9084850188786493,10,12,1.7481880270062005,0,1,2,3,76,19,1,606,17,42.75,47.7,37.8,24.27876064516697,39.0
weka.gui.beans.GraphViewer,29,11,1.4771212547196624,11,698,1.57978359661681,2,0,1,3,29,5,1,431,13,59.25,57.5,61.0,42.700742342457744,23.0
weka.gui.beans.GraphViewerBeanInfo,1,0,0.3010299956639812,0,21,0.4771212547196624,0,0,0,4,1,1,1,16,1,100.0,100.0,100.0,100.0,1.0
weka.gui.beans.ImageSaver,31,9,1.505149978319906,10,698,1.3979400086720375,1,0,1,2,30,9,1,237,18,84.5,83.6,85.4,57.71996078605217,26.6
weka.gui.beans.ImageSaverBeanInfo,2,0,0.4771212547196624,0,21,0.6020599913279624,0,0,0,4,2,2,1,27,2,100.0,100.0,100.0,98.52216748768474,2.0
weka.gui.beans.ImageSaverCustomizer,8,3,0.9542425094393248,2,698,1.2552725051033058,2,0,1,3,8,0,1,225,6,72.25,82.0,62.5,66.07567340941624,7.0
weka.gui.beans.IncrementalClassifierEvaluatorBeanInfo,5,0,0.7781512503836436,0,21,0.9542425094393248,0,0,0,4,5,5,1,67,3,80.0,60.0,100.0,77.65293989177124,3.0
weka.gui.beans.IncrementalClassifierEvaluatorCustomizer,8,2,0.9542425094393248,4,698,1.146128035678238,1,0,1,3,8,0,1,165,7,75.25,79.1,71.4,67.80226599701464,8.0
weka.gui.beans.InstanceStreamToBatchMaker,36,15,1.568201724066995,14,698,1.4471580313422192,0,0,1,2,35,10,1,266,19,75.85,77.8,73.9,49.844035159479255,29.2
weka.gui.beans.InstanceStreamToBatchMakerBeanInfo,2,0,0.4771212547196624,0,21,0.4771212547196624,0,0,0,13,2,2,1,23,1,75.0,50.0,100.0,75.0,1.0
weka.gui.beans.KnowledgeFlow,2,0,0.4771212547196624,2,12,0.7781512503836436,0,2,0,7,2,0,1,58,2,49.15000000000001,41.2,57.1,47.0029802423714,4.0
weka.gui.beans.KnowledgeFlowApp,447,544,2.651278013998144,58,698,2.775974331129369,39,12,1,3,403,143,1,10527,29,3.5,4.3,2.7,2.621964605271211,20.4
weka.gui.beans.Loader,100,56,2.0043213737826417,26,712,1.7634279935629371,4,1,1,2,84,21,2,825,28,49.05,54.2,43.9,22.750514973392537,52.6
weka.gui.beans.LoaderBeanInfo,1,0,0.3010299956639812,0,22,0.3010299956639812,0,0,0,4,1,1,2,16,1,100.0,100.0,100.0,100.0,1.0
weka.gui.beans.LogPanel,37,23,1.57978359661681,5,698,1.6812412373755872,1,1,1,3,27,3,1,639,6,55.6,54.4,56.8,44.60436554224656,15.8
weka.gui.beans.MetaBean,104,51,2.0211892990699383,21,698,2.0293837776852097,4,0,1,3,103,33,1,919,43,40.6,43.6,37.6,19.986761150636276,48.6
weka.gui.beans.ModelPerformanceChart,128,54,2.110589710299249,25,698,2.0791812460476247,1,1,1,2,117,22,1,1236,43,36.65,35.5,37.8,16.353642103684518,55.2
weka.gui.beans.ModelPerformanceChartBeanInfo,3,0,0.6020599913279624,0,21,0.6020599913279624,0,0,0,4,3,3,1,34,2,78.55,57.1,100.0,77.38916256157636,2.0
weka.gui.beans.ModelPerformanceChartCustomizer,16,8,1.230448921378274,2,698,1.5314789170422551,3,0,1,3,15,0,1,469,6,60.7,76.6,44.8,55.34765550388785,7.2
weka.gui.beans.Note,10,1,1.0413926851582251,3,698,1.0791812460476249,1,0,1,3,10,3,1,116,8,100.0,100.0,100.0,83.63874218953961,13.0
weka.gui.beans.NoteBeanInfo,2,0,0.4771212547196624,0,21,0.6020599913279624,0,0,0,4,2,2,1,30,2,100.0,100.0,100.0,98.52216748768474,2.0
weka.gui.beans.NoteCustomizer,7,3,0.9030899869919436,1,698,0.9542425094393248,0,0,1,3,7,0,1,110,5,77.1,81.5,72.7,70.93238154241331,6.6
weka.gui.beans.PredictionAppenderBeanInfo,5,0,0.7781512503836436,0,21,0.8450980400142568,0,0,0,4,5,5,1,61,3,76.9,53.8,100.0,74.64388847096511,3.0
weka.gui.beans.PredictionAppenderCustomizer,8,2,0.9542425094393248,4,698,1.146128035678238,1,0,1,3,8,0,1,156,7,75.2,79.0,71.4,67.75721465748174,8.0
weka.gui.beans.SQLViewerPerspective,14,4,1.1760912590556811,3,698,1.4913616938342726,0,1,1,2,14,4,1,293,10,63.40000000000001,64.9,61.9,55.28428143823112,10.2
weka.gui.beans.Saver,87,43,1.944482672150169,16,713,1.5314789170422551,5,1,1,3,78,22,2,797,20,48.15000000000001,53.2,43.1,29.811905165970344,33.2
weka.gui.beans.SaverBeanInfo,1,0,0.3010299956639812,0,22,0.3010299956639812,0,0,0,4,1,1,2,16,1,100.0,100.0,100.0,100.0,1.0
weka.gui.beans.ScatterPlotMatrix,24,7,1.3979400086720375,6,752,1.4313637641589874,0,1,1,2,24,7,2,255,12,64.7,62.0,67.4,50.38192660266735,17.8
weka.gui.beans.ScatterPlotMatrixBeanInfo,1,0,0.3010299956639812,0,21,0.4771212547196624,0,0,0,4,1,1,1,16,1,100.0,100.0,100.0,100.0,1.0
weka.gui.beans.SerializedModelSaver,77,28,1.8920946026904804,19,698,1.8325089127062364,3,3,1,3,72,32,1,791,32,50.1,41.1,59.1,22.89411729595248,53.6
weka.gui.beans.SerializedModelSaverBeanInfo,2,0,0.4771212547196624,0,21,0.6020599913279624,0,0,0,4,2,2,1,27,2,100.0,100.0,100.0,98.52216748768474,2.0
weka.gui.beans.SorterBeanInfo,3,0,0.6020599913279624,0,21,0.6020599913279624,0,0,0,4,3,3,1,34,2,78.55,57.1,100.0,77.38916256157636,2.0
weka.gui.beans.SorterCustomizer,33,29,1.5314789170422551,4,698,1.7481880270062005,2,0,1,2,26,0,1,738,5,40.9,53.9,27.9,36.52425674059534,8.6
weka.gui.beans.StripChart,82,52,1.919078092376074,23,698,1.9493900066449128,7,2,1,3,80,20,1,1140,27,5.9,10.3,1.5,5.8128078817734,2.0
weka.gui.beans.StripChartBeanInfo,4,0,0.6989700043360189,0,21,0.9030899869919436,0,0,0,4,4,4,1,51,3,86.35,72.7,100.0,83.81664199568057,3.0
weka.gui.beans.StripChartCustomizer,4,0,0.6989700043360189,2,698,0.6989700043360189,0,0,1,3,4,0,1,68,4,96.45,92.9,100.0,92.23677404632188,4.0
weka.gui.beans.SubstringLabeler,102,83,2.012837224705172,22,698,1.8750612633917,2,0,1,3,93,36,1,1109,32,47.15,54.5,39.8,17.182408211150705,68.8
weka.gui.beans.SubstringLabelerBeanInfo,3,0,0.6020599913279624,0,21,0.6020599913279624,0,0,0,4,3,3,1,34,2,78.55,57.1,100.0,77.38916256157636,2.0
weka.gui.beans.SubstringLabelerCustomizer,18,21,1.2787536009528289,4,698,1.7853298350107671,2,0,1,2,17,0,1,781,5,42.4,52.0,32.8,37.638951649161854,9.0
weka.gui.beans.SubstringReplacer,48,47,1.6901960800285136,16,698,1.5314789170422551,1,0,1,2,46,22,1,726,23,65.75,71.2,60.3,27.890206101682327,58.6
weka.gui.beans.SubstringReplacerBeanInfo,3,0,0.6020599913279624,0,21,0.6020599913279624,0,0,0,4,3,3,1,31,2,78.55,57.1,100.0,77.38916256157636,2.0
weka.gui.beans.SubstringReplacerCustomizer,18,21,1.2787536009528289,4,698,1.7634279935629371,2,0,1,2,17,0,1,709,5,47.05,56.5,37.6,41.64262339580134,9.2
weka.gui.beans.TestSetMaker,23,11,1.380211241711606,7,710,1.1760912590556811,1,0,1,3,22,11,2,121,9,69.5,77.1,61.9,55.58967959123191,16.0
weka.gui.beans.TextViewer,65,28,1.8195439355418688,29,698,1.8864907251724816,2,1,1,2,65,11,1,812,33,63.15000000000001,64.7,61.6,29.46537629480841,52.2
weka.gui.beans.TextViewerBeanInfo,2,0,0.4771212547196624,0,21,0.4771212547196624,0,0,0,14,2,2,1,23,1,75.0,50.0,100.0,75.0,1.0
weka.gui.beans.TrainTestSplitMaker,62,35,1.7993405494535817,17,713,1.6532125137753435,3,0,1,3,56,22,2,378,21,46.8,53.2,40.4,28.37832992592108,34.6
weka.gui.beans.TrainTestSplitMakerBeanInfo,3,0,0.6020599913279624,0,22,0.7781512503836436,0,0,0,4,3,3,2,40,2,83.35,66.7,100.0,82.11822660098522,2.0
weka.gui.beans.TrainTestSplitMakerCustomizer,4,0,0.6989700043360189,2,698,0.6989700043360189,0,0,1,3,4,0,1,68,4,100.0,100.0,100.0,94.21842302867243,5.0
weka.gui.beans.TrainingSetMaker,23,11,1.380211241711606,7,710,1.1760912590556811,1,0,1,3,22,13,2,127,9,77.3,83.6,71.0,58.25385777862808,20.0
weka.gui.beans.xml.XMLBeans,206,145,2.315970345456918,36,85,2.3961993470957363,0,0,2,3,190,53,3,3167,31,5.75,10.3,1.2,5.665024630541873,2.0
weka.gui.boundaryvisualizer.BoundaryPanel,108,89,2.037426497940624,23,698,2.0791812460476247,8,1,1,3,102,25,1,1688,32,21.25,28.5,14.0,12.249415641296965,38.0
weka.gui.boundaryvisualizer.BoundaryPanelDistributed,49,44,1.6989700043360187,11,741,1.8388490907372552,2,1,1,3,45,14,2,870,5,14.65,15.5,13.8,11.476105493000317,17.4
weka.gui.boundaryvisualizer.KDDataGenerator,56,39,1.7558748556724917,8,12,1.7323937598229686,6,0,0,3,54,10,1,522,9,59.95,62.8,57.1,44.64384081334237,20.8
weka.gui.boundaryvisualizer.RemoteBoundaryVisualizerSubTask,34,13,1.5440680443502757,2,12,1.6232492903979006,3,0,0,3,33,7,1,392,16,49.35,51.3,47.4,39.70845047962053,15.6
weka.gui.experiment.DatasetListPanel,42,28,1.6334684555795864,2,698,1.6334684555795864,1,1,2,4,40,4,1,755,5,5.199999999999998,6.3,4.1,5.047441092965129,3.0
weka.gui.experiment.DistributeExperimentPanel,12,2,1.1139433523068367,5,698,1.230448921378274,2,1,2,3,12,3,1,294,6,58.3,62.1,54.5,51.44625900734373,9.4
weka.gui.experiment.Experimenter,4,3,0.6989700043360189,1,698,1.0413926851582251,0,1,1,23,4,3,1,227,2,9.85,9.7,10.0,9.704433497536948,2.0
weka.gui.experiment.ExperimenterDefaults,29,3,1.4771212547196624,1,12,1.5185139398778875,0,25,0,3,29,28,1,251,25,97.8,98.9,96.7,57.90741356685565,36.2
weka.gui.experiment.GeneratorPropertyIteratorPanel,19,10,1.3010299956639813,4,698,1.414973347970818,0,1,2,3,19,10,1,419,7,9.25,7.8,10.7,8.97862117498605,3.0
weka.gui.experiment.HostListPanel,13,7,1.146128035678238,2,698,1.1760912590556811,0,1,2,4,13,1,1,262,5,57.55,67.7,47.4,50.48288385282375,9.8
weka.gui.experiment.OutputFormatDialog,23,12,1.380211241711606,4,749,1.4913616938342726,2,1,1,3,23,6,1,706,6,1.3,0.5,2.1,1.2807881773399017,2.0
weka.gui.experiment.RunNumberPanel,9,0,1.0,1,698,1.230448921378274,0,1,2,4,9,3,1,249,6,68.15,73.8,62.5,61.95597413319112,7.4
weka.gui.experiment.RunPanel,18,23,1.2787536009528289,4,698,1.3222192947339193,0,1,2,3,17,11,1,541,6,50.3,58.2,42.4,42.25861806738608,12.7
weka.gui.experiment.SetupModePanel,11,5,1.0791812460476249,2,698,1.0413926851582251,0,0,1,4,10,2,1,181,5,6.3,7.0,5.6,6.3,1.0
weka.gui.experiment.SimpleSetupPanel,112,86,2.0530784434834195,13,698,1.9867717342662448,10,0,2,3,109,34,1,1934,7,2.7,5.0,0.4,2.660098522167488,2.0
weka.gui.explorer.ClassifierErrorsPlotInstances,74,48,1.8750612633917,10,27,1.740362689494244,0,0,0,3,70,11,2,733,13,22.95000000000001,29.1,16.8,16.295350946925332,24.0
weka.gui.explorer.Explorer,19,12,1.3010299956639813,4,698,1.4771212547196624,0,1,1,3,19,9,1,494,8,7.05,8.0,6.1,6.352238874138913,8.0
weka.gui.explorer.ExplorerDefaults,50,8,1.7075701760979365,1,12,1.7781512503836436,0,39,0,3,50,41,1,448,37,91.85,91.9,91.8,45.486441928379485,48.2
weka.gui.filters.AddUserFieldsCustomizer,16,24,1.230448921378274,5,698,1.7160033436347992,2,0,1,2,16,1,1,688,7,48.1,60.7,35.5,42.06788675352462,10.0
weka.gui.graphvisualizer.GraphEdge,8,1,0.9542425094393248,2,12,0.6989700043360189,0,0,2,3,5,3,1,64,4,100.0,100.0,100.0,87.98163667384186,9.6
weka.gui.graphvisualizer.GraphNode,5,1,0.7781512503836436,1,12,0.6020599913279624,0,0,2,3,4,2,1,51,3,100.0,100.0,100.0,95.63169937410252,4.0
weka.gui.graphvisualizer.GraphVisualizer,30,126,1.4913616938342726,6,698,1.7708520116421442,0,1,1,4,30,23,1,2817,7,1.1,2.2,0.0,1.0837438423645325,2.0
weka.gui.hierarchyvisualizer.HierarchyVisualizer,61,45,1.792391689498254,13,707,1.5910646070264989,0,1,1,1,51,24,2,690,8,1.05,0.5,1.6,1.0344827586206895,2.0
weka.gui.scripting.FileScriptingPanel,34,48,1.5440680443502757,11,714,1.5563025007672873,0,0,0,1,31,17,2,1222,6,53.4,60.9,45.9,38.37029331467811,23.2
weka.gui.scripting.GroovyPanel,8,1,0.9542425094393248,3,730,1.0791812460476249,0,1,0,3,8,5,3,186,3,75.0,75.0,75.0,70.66381727150431,5.0
weka.gui.scripting.GroovyScript,10,3,1.0413926851582251,4,45,1.0413926851582251,0,1,3,3,10,5,2,124,7,80.0,78.8,81.2,68.52406961155673,11.4
weka.gui.scripting.JythonPanel,8,1,0.9542425094393248,3,730,1.0791812460476249,0,1,0,3,8,5,3,186,3,75.0,75.0,75.0,70.66381727150431,5.0
weka.gui.scripting.JythonScript,10,2,1.0413926851582251,4,45,1.0413926851582251,0,1,3,3,10,4,2,138,7,93.05,93.8,92.3,81.62349856655517,9.8
weka.gui.scripting.Script,68,30,1.8388490907372552,22,12,1.7558748556724917,0,2,3,1,67,22,1,601,26,81.94999999999997,80.6,83.3,38.69549695465562,51.4
weka.gui.scripting.ScriptUtils,20,11,1.3222192947339193,5,12,1.2552725051033058,0,5,0,3,20,4,1,201,4,90.9,100.0,81.8,69.32372875027978,19.2
weka.gui.scripting.ScriptingPanel,20,4,1.3222192947339193,9,698,1.3979400086720375,0,2,1,1,19,3,1,301,12,62.6,63.1,62.1,53.14322039981157,12.0
weka.gui.scripting.SyntaxDocument,130,51,2.1172712956557644,20,99,2.089905111439398,0,2,1,3,115,41,1,1227,48,79.75,87.8,71.7,17.940446947666747,101.2
weka.gui.scripting.event.ScriptExecutionEvent,6,0,0.8450980400142568,1,15,0.8450980400142568,0,0,2,3,6,4,1,55,6,100.0,100.0,100.0,87.4592240198017,10.0
weka.gui.sql.ConnectionPanel,40,11,1.6127838567197357,15,698,1.6434526764861874,0,0,1,3,40,6,1,576,18,71.5,74.3,68.7,47.26613241189531,28.8
weka.gui.sql.InfoPanel,12,3,1.1139433523068367,5,698,1.2041199826559248,0,0,1,3,11,3,1,230,6,90.0,88.7,91.3,76.63183994022441,11.8
weka.gui.sql.InfoPanelCellRenderer,4,2,0.6989700043360189,0,726,0.4771212547196624,0,0,1,4,4,1,1,63,2,100.0,100.0,100.0,95.91688843313432,3.8
weka.gui.sql.QueryPanel,37,12,1.57978359661681,13,698,1.6020599913279625,0,0,1,3,36,6,1,508,17,73.0,79.1,66.9,49.71631947238145,26.8
weka.gui.sql.ResultPanel,31,9,1.505149978319906,11,698,1.5563025007672873,0,0,1,3,30,7,1,441,9,63.45,67.3,59.6,48.24545971929292,19.4
weka.gui.sql.ResultSetHelper,79,18,1.9030899869919435,4,12,1.3979400086720375,0,2,2,3,78,12,1,396,13,91.45,89.6,93.3,37.65369424725282,60.6
weka.gui.sql.ResultSetTable,8,3,0.9542425094393248,1,887,1.1139433523068367,0,0,1,3,8,4,1,120,6,64.6,75.9,53.3,54.51545439540104,12.4
weka.gui.sql.ResultSetTableCellRenderer,10,7,1.0413926851582251,0,742,0.8450980400142568,0,0,2,4,10,1,1,124,3,89.05,89.3,88.8,79.28641736229999,8.8
weka.gui.sql.ResultSetTableModel,32,9,1.5185139398778875,6,12,1.2787536009528289,0,0,2,2,24,8,1,164,14,98.8,98.9,98.7,56.61440722828871,38.4
weka.gui.sql.SqlViewer,59,28,1.7781512503836436,20,698,1.7075701760979365,0,1,1,3,56,10,1,798,20,69.65,75.4,63.9,42.86749870791687,33.6
weka.gui.sql.SqlViewerDialog,14,3,1.1760912590556811,3,749,1.2787536009528289,0,1,1,3,14,11,1,309,10,3.0,1.2,4.8,2.9556650246305423,2.0
weka.gui.sql.event.ConnectionEvent,8,0,0.9542425094393248,3,15,1.0,0,0,2,3,8,6,1,80,8,100.0,100.0,100.0,79.98515049098116,16.0
weka.gui.sql.event.HistoryChangedEvent,4,0,0.6989700043360189,1,15,0.7781512503836436,0,0,1,3,4,3,1,50,4,100.0,100.0,100.0,91.4542192517872,7.0
weka.gui.sql.event.QueryExecuteEvent,9,0,1.0,3,15,1.0413926851582251,0,0,1,3,9,8,1,84,9,95.45,100.0,90.9,75.21756270309511,17.0
weka.gui.sql.event.ResultChangedEvent,6,0,0.8450980400142568,1,15,0.9030899869919436,0,0,1,3,6,5,1,68,6,100.0,100.0,100.0,81.18492774834588,15.0
weka.gui.streams.InstanceCounter,14,5,1.1760912590556811,3,698,1.0,0,0,1,3,14,7,1,114,6,94.15,94.6,93.7,78.74587577145155,13.0
weka.gui.streams.InstanceJoiner,42,22,1.6334684555795864,10,12,1.3010299956639813,0,0,1,3,42,21,1,285,12,73.85,77.1,70.6,49.111244787177256,28.4
weka.gui.streams.InstanceLoader,20,13,1.3222192947339193,6,698,1.1760912590556811,0,0,1,3,19,11,1,258,10,48.95,48.5,49.4,40.456411248610586,13.8
weka.gui.streams.InstanceSavePanel,21,8,1.3424226808222062,4,505,1.0791812460476249,0,0,1,3,21,12,1,173,9,4.550000000000002,5.4,3.7,4.550000000000002,1.0
weka.gui.streams.InstanceTable,15,5,1.2041199826559248,4,698,1.230448921378274,0,0,1,3,15,12,1,158,7,78.65,78.1,79.2,65.00299784889117,13.8
weka.gui.streams.InstanceViewer,20,6,1.3222192947339193,6,698,1.146128035678238,2,0,1,3,20,8,1,139,9,97.1,95.8,98.4,74.9393798396295,18.4
